"","jobId","industry","normTitle","normTitleCategory","descriptionCharacterLength","descriptionWordCount","experienceRequired","estimatedSalary","industry_dich","normTitle_dich","normTitleCategory_dich","experienceRequired_dich","mean_clicks"
"7416","job0198873",NA,"senior software engineer","techsoftware",3296,564,1.7,124800,0,1,1,1,23
"7417","job0198926",NA,"associate","uncategorized",1728,302,NA,82800,0,1,1,0,24.7866666666667
"7418","job0198944",NA,"release engineer","techsoftware",1306,225,NA,124800,0,1,1,0,20.2631578947368
"7419","job0198994",NA,"registered nurse - picu","mednurse",1629,254,0.3,68400,0,1,1,1,12
"7420","job0199063",NA,"security officer","protective",4229,664,NA,21000,0,1,1,0,25.4444444444444
"7421","job0199093",NA,"hvac technician","install",1713,339,1,93100,0,1,1,1,16.8571428571429
"7422","job0199116",NA,"analyst","math",1062,191,1.7,85600,0,1,1,1,18
"7423","job0199134",NA,"driver","driver",1311,219,0.3,33700,0,1,1,1,13
"7424","job0199201",NA,NA,NA,156,85,NA,43800,0,0,0,0,14.4444444444444
"7425","job0199234","ENERGY_AND_UTILITIES","operator","install",2790,477,NA,32600,1,1,1,0,27
"7426","job0199239",NA,"senior software engineer","techsoftware",2303,360,1.7,108000,0,1,1,1,30
"7427","job0199288","HEALTH_CARE","mental health technician","medtech",4991,770,NA,29000,1,1,1,0,18.4761904761905
"7428","job0199329",NA,"infrastructure engineer","techsoftware",2038,362,7,120500,0,1,1,1,8.88888888888889
"7429","job0199438",NA,"licensed vocational nurse","mednurse",1472,242,NA,54000,0,1,1,0,18.1666666666667
"7430","job0199521",NA,"bartender","food",2583,451,NA,18500,0,1,1,0,24.7368421052632
"7431","job0199638",NA,"relationship manager","sales",5200,767,NA,108900,0,1,1,0,16
"7432","job0199930",NA,"truck driver","driver",2131,345,NA,30000,0,1,1,0,16.1578947368421
"7433","job0199977","HEALTH_CARE","physician","meddr",2905,471,NA,120100,1,1,1,0,15.4545454545455
"7434","job0200037",NA,"restaurant manager","food",2004,435,0.7,39500,0,1,1,1,7
"7435","job0200044",NA,"restaurant team member","food",1639,390,NA,25400,0,1,1,0,33
"7436","job0200050",NA,"baker","food",610,173,NA,31500,0,1,1,0,18.3333333333333
"7437","job0200056",NA,"server","food",1544,286,NA,22300,0,1,1,0,19.625
"7438","job0200144",NA,"delivery driver","driver",1997,448,0.7,20600,0,1,1,1,18.5
"7439","job0200171",NA,"registered nurse - medical / surgical","mednurse",2698,500,NA,53300,0,1,1,0,12
"7440","job0200230",NA,"babysitter/nanny","childcare",591,184,NA,23300,0,1,1,0,21.9375
"7441","job0200239",NA,"receptionist/administrative assistant","admin",973,223,NA,21800,0,1,1,0,16.875
"7442","job0200280",NA,"french teacher","education",385,70,NA,52800,0,1,1,0,15.741935483871
"7443","job0200305","HEALTH_CARE","labor and delivery nurse","mednurse",628,97,NA,79600,1,1,1,0,25
"7444","job0200350",NA,"handler","warehouse",2314,409,NA,21600,0,1,1,0,18.3666666666667
"7445","job0200411",NA,NA,NA,802,204,NA,23400,0,0,0,0,93.8
"7446","job0200412",NA,"forklift operator","warehouse",685,113,NA,23700,0,1,1,0,21.2777777777778
"7447","job0200442",NA,"consultant","management",475,103,NA,33600,0,1,1,0,34.3636363636364
"7448","job0200444",NA,"nurse","mednurse",1990,315,NA,57700,0,1,1,0,31.5862068965517
"7449","job0200457",NA,"mobilization manager","management",3260,520,NA,33200,0,1,1,0,18
"7450","job0200458",NA,"mobilization manager","management",3312,570,NA,32300,0,1,1,0,14.7586206896552
"7451","job0200531","HEALTH_CARE","registered nurse - nicu","mednurse",937,173,NA,71400,1,1,1,0,12
"7452","job0200567",NA,"dental assistant","meddental",969,167,NA,35800,0,1,1,0,10.9
"7453","job0200571",NA,"data entry clerk","admin",645,150,NA,29900,0,1,1,0,109.041666666667
"7454","job0200621","HEALTH_CARE","aba therapist","therapy",2627,410,NA,30000,1,1,1,0,11.25
"7455","job0200625",NA,"merchandising associate","retail",1507,317,NA,19100,0,1,1,0,18.2666666666667
"7456","job0200636","HEALTH_CARE","registered nurse - medical / surgical","mednurse",639,111,NA,75500,1,1,1,0,14
"7457","job0200658",NA,"adjunct faculty","education",6753,926,2,78600,0,1,1,1,19.5
"7458","job0200660",NA,"clinical laboratory scientist","medtech",740,166,NA,66100,0,1,1,0,15.4545454545455
"7459","job0200754",NA,"hospitalist","meddr",1512,289,NA,207000,0,1,1,0,11.2272727272727
"7460","job0200783",NA,"retail sales associate","retail",2498,408,NA,33200,0,1,1,0,15
"7461","job0200848",NA,"optician","retail",1598,294,NA,29900,0,1,1,0,23.950495049505
"7462","job0200884",NA,"automotive technician","install",5001,767,0.7,43900,0,1,1,1,8
"7463","job0200886",NA,"development director","management",22420,3179,NA,60600,0,1,1,0,34
"7464","job0200920","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING","registered nurse - icu","mednurse",134,79,NA,65700,1,1,1,0,3
"7465","job0200922",NA,"quality assurance manager","management",1805,357,NA,125600,0,1,1,0,13.2307692307692
"7466","job0200930",NA,"senior software engineer","techsoftware",3665,613,5,124500,0,1,1,1,4
"7467","job0200977",NA,"counselor","service",4974,773,0.7,26200,0,1,1,1,24
"7468","job0200985",NA,"associate professor","education",4841,759,NA,53000,0,1,1,0,12.5454545454545
"7469","job0200993",NA,"registered nurse","mednurse",2247,371,0.7,46300,0,1,1,1,12
"7470","job0201061",NA,"restaurant team member","food",841,157,NA,18400,0,1,1,0,18.6666666666667
"7471","job0201143",NA,"instructor","education",2045,403,3.3,43300,0,1,1,1,11
"7472","job0201242",NA,"babysitter/nanny","childcare",108,88,NA,42900,0,1,1,0,15.6428571428571
"7473","job0201254",NA,"babysitter/nanny","childcare",214,104,NA,27800,0,1,1,0,13.0555555555556
"7474","job0201266",NA,"babysitter/nanny","childcare",523,92,NA,31200,0,1,1,0,25.7222222222222
"7475","job0201267",NA,"housekeeper","sanitation",63,94,NA,34000,0,1,1,0,11.3870967741935
"7476","job0201290",NA,"obstetrics and gynecology physician","meddr",923,179,NA,119000,0,1,1,0,4
"7477","job0201301",NA,"inventory associate","warehouse",1370,221,NA,22000,0,1,1,0,42.9090909090909
"7478","job0201325",NA,"senior maintenance person","install",4449,612,NA,35200,0,1,1,0,24.0769230769231
"7479","job0201342",NA,"logistics associate","retail",646,85,NA,20800,0,1,1,0,41.2307692307692
"7480","job0201385",NA,"senior network engineer","techhelp",2525,400,5,118800,0,1,1,1,9
"7481","job0201390",NA,"retail sales associate","retail",1583,235,NA,26800,0,1,1,0,18.25
"7482","job0201414",NA,"shift leader","management",3332,551,NA,21800,0,1,1,0,19.125
"7483","job0201417",NA,"shift manager","management",4839,730,NA,23500,0,1,1,0,18
"7484","job0201469",NA,"crew member","uncategorized",4246,621,0.3,21400,0,1,1,1,17.7142857142857
"7485","job0201493",NA,"data warehouse engineer","techsoftware",1677,301,NA,109700,0,1,1,0,15.6565656565657
"7486","job0201532",NA,NA,NA,3664,601,NA,22200,0,0,0,0,15.0792079207921
"7487","job0201599",NA,"resident care associate","service",1183,247,NA,18400,0,1,1,0,8
"7488","job0201610",NA,"driver","driver",1480,204,0,24800,0,1,1,1,20
"7489","job0201625","AUTO,BANKS_AND_FINANCIAL_SERVICES","loan officer","sales",6581,945,0,30400,1,1,1,1,13.3571428571429
"7490","job0201634",NA,"customer service team lead","customer",1799,336,1,27400,0,1,1,1,139.8
"7491","job0201648",NA,"intern","uncategorized",1075,152,NA,33700,0,1,1,0,26
"7492","job0201653",NA,"director of marketing","marketing",2200,328,3,78600,0,1,1,1,14
"7493","job0201664",NA,"physician","meddr",2895,411,NA,167800,0,1,1,0,13.5416666666667
"7494","job0201726",NA,NA,NA,5609,832,0.7,31500,0,0,0,1,15
"7495","job0201745",NA,"claims examiner ii","insurance",3505,567,NA,30400,0,1,1,0,24
"7496","job0201752",NA,NA,NA,140,56,NA,48600,0,0,0,0,17.5625
"7497","job0201792",NA,"contract administrator","management",4526,656,1.7,72600,0,1,1,1,13.5
"7498","job0201800",NA,"software engineer","techsoftware",2491,354,NA,86900,0,1,1,0,25.9375
"7499","job0201817",NA,"truck driver","driver",1161,192,0.3,50900,0,1,1,1,23
"7500","job0201822",NA,"clinic coordinator","medinfo",4780,712,1.3,68000,0,1,1,1,16.5
"7501","job0201833",NA,"senior developer","techsoftware",4011,676,0.3,82200,0,1,1,1,20.5
"7502","job0201859",NA,"local driver","driver",1581,269,NA,60400,0,1,1,0,11.2
"7503","job0201943",NA,"occupational therapist","therapy",1551,236,NA,71900,0,1,1,0,17.7333333333333
"7504","job0201944",NA,"senior nurse","mednurse",5207,789,2,56400,0,1,1,1,11.6666666666667
"7505","job0201955","HEALTH_CARE","emergency medicine physician","meddr",4798,715,NA,112200,1,1,1,0,7
"7506","job0201957","HEALTH_CARE","nurse practitioner","mednurse",4186,616,NA,125500,1,1,1,0,13.7241379310345
"7507","job0201970",NA,"hair stylist","personal",1622,234,NA,19900,0,1,1,0,14.40625
"7508","job0201985",NA,"server","food",2921,469,NA,22500,0,1,1,0,17
"7509","job0202053",NA,"retail sales associate","retail",2223,358,NA,15000,0,1,1,0,17.3069306930693
"7510","job0202057",NA,"lead associate","retail",3749,600,0.5,17600,0,1,1,1,11.0919540229885
"7511","job0202179",NA,"technician","install",2654,440,NA,26000,0,1,1,0,22.1578947368421
"7512","job0202203",NA,"replenishment associate","retail",735,130,NA,52800,0,1,1,0,15.2222222222222
"7513","job0202206",NA,"replenishment associate","retail",772,174,NA,63400,0,1,1,0,24.4545454545455
"7514","job0202305",NA,"babysitter/nanny","childcare",190,96,NA,23900,0,1,1,0,25.375
"7515","job0202441",NA,"marketing manager","marketing",3428,564,NA,48200,0,1,1,0,14.4074074074074
"7516","job0202484",NA,"clinician","medtech",5542,795,0.7,54600,0,1,1,1,10
"7517","job0202501",NA,NA,NA,973,210,NA,37500,0,0,0,0,50.3333333333333
"7518","job0202587",NA,NA,NA,786,170,NA,133400,0,0,0,0,11.2916666666667
"7519","job0202588",NA,"occupational therapist","therapy",2409,414,NA,63900,0,1,1,0,26
"7520","job0202595",NA,"cook","food",4198,645,0.7,19700,0,1,1,1,12
"7521","job0202622",NA,"urgent care physician","meddr",1274,287,NA,202800,0,1,1,0,13.125
"7522","job0202640",NA,"customer support representative","customer",4108,569,NA,24000,0,1,1,0,30
"7523","job0202649",NA,"hospitalist","meddr",3177,501,NA,183600,0,1,1,0,18
"7524","job0202697",NA,"customer service representative","customer",334,150,NA,22000,0,1,1,0,12.7010309278351
"7525","job0202701",NA,"assistant manager","management",1726,331,NA,23500,0,1,1,0,14.9032258064516
"7526","job0202702",NA,"assistant manager","management",8738,1387,NA,31200,0,1,1,0,13.2376237623762
"7527","job0202703",NA,"assistant manager","management",4508,756,NA,22100,0,1,1,0,15
"7528","job0202704",NA,"assistant manager","management",4477,732,NA,22000,0,1,1,0,16.4545454545455
"7529","job0202715",NA,"staff pharmacist","pharmacy",1681,296,NA,32300,0,1,1,0,28
"7530","job0202733",NA,"clinician","medtech",5656,879,0,55700,0,1,1,1,14.5
"7531","job0202759",NA,NA,NA,3004,441,NA,53100,0,0,0,0,14.5
"7532","job0202767",NA,"quality assurance manager","management",687,115,NA,49400,0,1,1,0,14.7352941176471
"7533","job0202803",NA,"pulmonologist","meddr",768,140,NA,190300,0,1,1,0,13.3076923076923
"7534","job0202804",NA,"obstetrics and gynecology physician","meddr",2530,464,NA,194400,0,1,1,0,19
"7535","job0202807",NA,"nurse practitioner","mednurse",1902,342,NA,97100,0,1,1,0,12
"7536","job0202818","HEALTH_CARE",NA,NA,734,171,NA,181000,1,0,0,0,4
"7537","job0202820","HEALTH_CARE",NA,NA,831,158,NA,156400,1,0,0,0,6
"7538","job0202845",NA,"adjunct instructor","education",4287,569,NA,57200,0,1,1,0,15.9411764705882
"7539","job0202968",NA,"house manager","service",1648,317,NA,35000,0,1,1,0,15.3333333333333
"7540","job0203036","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING","psychiatric-mental health nurse practitioner","mednurse",558,128,NA,99300,1,1,1,0,20
"7541","job0203105",NA,"babysitter/nanny","childcare",537,148,NA,23200,0,1,1,0,21.5882352941176
"7542","job0203106",NA,"housekeeper","sanitation",609,187,NA,22700,0,1,1,0,20.8709677419355
"7543","job0203135",NA,"babysitter/nanny","childcare",70,28,NA,30100,0,1,1,0,20.3888888888889
"7544","job0203201",NA,"financial analyst","accounting",3338,567,0.7,79400,0,1,1,1,138
"7545","job0203247","BANKS_AND_FINANCIAL_SERVICES","vice president of compliance","management",5912,833,15,142500,1,1,1,1,15.5
"7546","job0203388",NA,"partner","uncategorized",5485,864,1,31400,0,1,1,1,5
"7547","job0203781","HEALTH_CARE","home health aide","mednurse",1654,276,NA,31000,1,1,1,0,25
"7548","job0203786",NA,"cake decorator","food",1283,243,NA,30700,0,1,1,0,25.9375
"7549","job0203812","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING",NA,NA,712,144,0.7,92000,1,0,0,1,29
"7550","job0203829",NA,"teacher's aide","education",751,215,NA,42100,0,1,1,0,94
"7551","job0203852",NA,"speech language pathologist","therapy",1007,169,0.7,38800,0,1,1,1,11.4
"7552","job0203867",NA,"associate","uncategorized",3136,587,NA,19300,0,1,1,0,20.9306930693069
"7553","job0203895",NA,"makeup artist","personal",1775,367,NA,73800,0,1,1,0,27.1666666666667
"7554","job0203897",NA,"inside sales representative","sales",1668,308,NA,44400,0,1,1,0,20.9772727272727
"7555","job0203905","TRANSPORT_AND_FREIGHT","service technician","install",2089,349,NA,35900,1,1,1,0,11.5
"7556","job0203977",NA,"psychiatrist","meddr",795,199,NA,69700,0,1,1,0,24.9411764705882
"7557","job0203986",NA,"bartender","food",2247,402,NA,21400,0,1,1,0,20.5263157894737
"7558","job0204008",NA,"assistant manager","management",1480,293,NA,18400,0,1,1,0,131.375
"7559","job0204106",NA,NA,NA,1095,208,NA,41900,0,0,0,0,16.3333333333333
"7560","job0204113",NA,"truck driver","driver",1929,349,NA,53600,0,1,1,0,12.875
"7561","job0204155",NA,"english as a second language teacher","education",2826,461,NA,54100,0,1,1,0,38.1739130434783
"7562","job0204166","TRANSPORT_AND_FREIGHT","van driver","driver",1428,237,NA,36000,1,1,1,0,27
"7563","job0204182",NA,"owner operator driver","driver",1715,305,NA,40900,0,1,1,0,13
"7564","job0204208",NA,"operations lead","management",1574,340,NA,93500,0,1,1,0,13.0454545454545
"7565","job0204220",NA,"accounts payable clerk","accounting",742,157,NA,30700,0,1,1,0,12.9883720930233
"7566","job0204232",NA,"family nurse practitioner","mednurse",303,89,NA,128500,0,1,1,0,22
"7567","job0204449",NA,"technician","install",4302,660,NA,31400,0,1,1,0,19.703125
"7568","job0204450",NA,"systems analyst","techinfo",2312,383,NA,88800,0,1,1,0,16.9494949494949
"7569","job0204567",NA,"host/hostess","food",1188,186,NA,18100,0,1,1,0,33.75
"7570","job0204593",NA,"bartender","food",1406,349,NA,21200,0,1,1,0,19
"7571","job0204625",NA,"server","food",1289,231,NA,26500,0,1,1,0,18.125
"7572","job0204649",NA,"financial analyst","accounting",7872,1140,NA,80100,0,1,1,0,36.32
"7573","job0204695",NA,"caregiver","care",1226,203,NA,21000,0,1,1,0,20.4516129032258
"7574","job0204770","HEALTH_CARE","physical therapist","therapy",1652,269,NA,133800,1,1,1,0,9
"7575","job0204773",NA,"janitor","sanitation",370,72,NA,22000,0,1,1,0,26.2258064516129
"7576","job0204870",NA,"administrative assistant","admin",1286,243,NA,28100,0,1,1,0,26.6767676767677
"7577","job0204982","HEALTH_CARE","registered nurse - icu","mednurse",1423,268,0.7,72400,1,1,1,1,15
"7578","job0205094",NA,"travel nurse","mednurse",2416,401,0.7,62400,0,1,1,1,14.5
"7579","job0205108",NA,"food service worker","food",1106,187,NA,19900,0,1,1,0,16.8163265306122
"7580","job0205113",NA,"nurse practitioner","mednurse",4894,736,0.7,43000,0,1,1,1,12.5
"7581","job0205114",NA,"behavioral specialist","service",4772,749,0.7,35300,0,1,1,1,24.5
"7582","job0205115",NA,"partner","uncategorized",6428,1014,1,32600,0,1,1,1,21
"7583","job0205126",NA,"occupational health nurse","mednurse",4965,849,0.7,53000,0,1,1,1,15
"7584","job0205179",NA,"facilitator","service",5326,834,0.7,44300,0,1,1,1,20.5
"7585","job0205244",NA,"operator","install",667,151,NA,23000,0,1,1,0,14
"7586","job0205256",NA,"hospice nurse","mednurse",1398,298,0.7,55600,0,1,1,1,17
"7587","job0205258",NA,"liaison","service",1446,301,0.7,32400,0,1,1,1,6.5
"7588","job0205259",NA,"licensed agent","customer",1513,266,NA,37000,0,1,1,0,18.4736842105263
"7589","job0205302","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING","nurse practitioner","mednurse",628,174,NA,114800,1,1,1,0,19
"7590","job0205336","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING","registered nurse - medical / surgical","mednurse",1219,196,NA,57500,1,1,1,0,12.7941176470588
"7591","job0205372",NA,"front end developer","techsoftware",2333,366,NA,42000,0,1,1,0,85.8
"7592","job0205376",NA,"direct support professional","service",2254,375,NA,24000,0,1,1,0,33
"7593","job0205395",NA,"program assistant","admin",5337,828,NA,48300,0,1,1,0,64.4418604651163
"7594","job0205412",NA,"compliance auditor","legal",4564,652,2.3,61600,0,1,1,1,28
"7595","job0205424",NA,"technician","install",643,129,NA,44200,0,1,1,0,17.8019801980198
"7596","job0205443",NA,"receptionist","admin",1170,275,NA,40500,0,1,1,0,67.2413793103448
"7597","job0205450",NA,"senior billing specialist","admin",992,138,NA,27500,0,1,1,0,28.6521739130435
"7598","job0205456","HEALTH_CARE","travel nurse","mednurse",569,154,1,73500,1,1,1,1,21
"7599","job0205480","HEALTH_CARE","senior recovery specialist","customer",4513,709,0.7,27100,1,1,1,1,26
"7600","job0205492","HEALTH_CARE","behavioral health manager","therapy",5039,792,NA,28900,1,1,1,0,25.375
"7601","job0205575",NA,NA,NA,87,64,NA,49600,0,0,0,0,16.5
"7602","job0205627",NA,"research associate","science",1441,253,1,66200,0,1,1,1,39.6666666666667
"7603","job0205636",NA,"sales and marketing manager","sales",3266,520,NA,76300,0,1,1,0,15.9577464788732
"7604","job0205677",NA,"physical therapist","therapy",5367,882,NA,79400,0,1,1,0,3
"7605","job0205712",NA,"registered nurse - operating room","mednurse",1004,178,0.3,85600,0,1,1,1,4
"7606","job0205775","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING","registered nurse - picu","mednurse",1206,190,NA,58700,1,1,1,0,28
"7607","job0205781",NA,"registered nurse","mednurse",1719,325,1,68700,0,1,1,1,25.5172413793103
"7608","job0205809",NA,"sous chef","food",1877,336,4,42800,0,1,1,1,18.375
"7609","job0205887","HEALTH_CARE","general practitioner","meddr",902,157,1.7,120800,1,1,1,1,6
"7610","job0205898",NA,"pharmacist","pharmacy",995,162,NA,40200,0,1,1,0,14.0869565217391
"7611","job0205918",NA,"speech language pathologist","therapy",5446,820,NA,80500,0,1,1,0,24
"7612","job0205939",NA,"english teacher","education",5740,843,NA,68100,0,1,1,0,7.5
"7613","job0205951",NA,NA,NA,1162,195,NA,23700,0,0,0,0,51.0666666666667
"7614","job0205994",NA,NA,NA,1598,299,NA,48800,0,0,0,0,15.28
"7615","job0206008",NA,"intern","uncategorized",2769,433,NA,27300,0,1,1,0,37.4838709677419
"7616","job0206030",NA,"veterinary technician","veterinary",529,95,NA,43700,0,1,1,0,11.92
"7617","job0206031",NA,"senior architect","techsoftware",4587,763,8,134200,0,1,1,1,15.25
"7618","job0206050",NA,"patient care technician","medtech",5101,774,NA,28300,0,1,1,0,16.7142857142857
"7619","job0206081",NA,"parking attendant","customer",2453,351,NA,19200,0,1,1,0,14.6666666666667
"7620","job0206092",NA,"registered nurse - pacu","mednurse",2396,335,NA,48200,0,1,1,0,20.4615384615385
"7621","job0206197",NA,"cook","food",1409,242,NA,21400,0,1,1,0,18
"7622","job0206222","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING","nurse practitioner","mednurse",600,160,NA,92800,1,1,1,0,23
"7623","job0206278",NA,"quality assurance engineer","techsoftware",2748,450,NA,89800,0,1,1,0,18.27
